acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.00332,['Dave Barnes'],0.459,228960.0,3.816,0.823,0.0,28lU91CRfUdWJEY7KbhZBL,1.75e-05,4.0,0.189,-6.481,1.0,God Gave Me You,50.0,2010-04-06,0.037,152.062,0.55,2010.0
0.000486,['Big Time Rush'],0.607,196133.0,3.2688833333333336,0.733,0.0,3mTyzSoSqh6KJj9p88WHaY,1.59e-06,6.0,0.313,-4.13,0.0,Big Night,46.0,2010-10-11,0.0312,140.097,0.57,2010.0
0.085,['Cher'],0.6659999999999999,165973.0,2.7662166666666668,0.519,0.0,0OQyjeW3jHynzehiKw1wPo,0.0,11.0,0.24,-7.88,1.0,Welcome To Burlesque - Burlesque Original Motion Picture Soundtrack,46.0,2010-11-22,0.0476,135.891,0.457,2010.0
0.206,['Tim McGraw'],0.48,237120.0,3.952,0.621,0.0,5wZv3YevrrMZBlNrUTI4Yd,0.0,4.0,0.134,-4.814,1.0,Last Dollar (Fly Away),47.0,2010-11-30,0.0372,207.676,0.713,2010.0
0.0721,['Ellie Goulding'],0.703,244267.0,4.071116666666667,0.731,0.0,11ozIUBoXAgRTVWelDn4pL,0.00191,8.0,0.138,-6.283,0.0,Lights,47.0,2010-01-01,0.0311,120.028,0.7190000000000001,2010.0
0.255,['Voz De Mando'],0.8540000000000001,139493.0,2.324883333333333,0.857,0.0,2vtB7ASUDlJkTB7sn1yugu,0.0,10.0,0.12,-2.498,1.0,Comandos Del M.P (500 Balazos),51.0,2010-01-01,0.0509,116.996,0.964,2010.0
0.0928,['Jesse McCartney'],0.769,188560.0,3.1426666666666665,0.8240000000000001,0.0,56LMxFFL4FacadvviKDAh9,0.0,6.0,0.0275,-2.778,1.0,Shake,48.0,2010-09-12,0.0621,150.02,0.938,2010.0
0.0015,"['David Guetta', 'Kid Cudi']",0.544,210093.0,3.50155,0.87,0.0,0NrwQdPgOlLkVEC3VMlU42,2.8e-06,8.0,0.246,-6.103,1.0,Memories (feat. Kid Cudi),51.0,2010-11-24,0.26,129.984,0.502,2010.0
0.229,['Kiko Rodriguez'],0.926,252558.0,4.2093,0.711,0.0,0PG9RK1V62OsPRTmwKq566,3.06e-06,0.0,0.0595,-3.377,0.0,Hoy Te Vi Pasar,51.0,2010-06-29,0.0468,125.083,0.9,2010.0
0.0319,['The Afters'],0.468,218840.0,3.6473333333333335,0.774,0.0,2YEQNToSXA0iOxzpHPlkw9,0.0,2.0,0.0666,-4.716,1.0,Light Up the Sky,47.0,2010-09-14,0.0316,141.959,0.408,2010.0
0.6679999999999999,['Lilly Goodman'],0.586,245893.0,4.098216666666667,0.6940000000000001,0.0,4Po4C0odXzBWN3z5F9qiBa,0.0,1.0,0.0827,-4.831,0.0,Iglesia,57.0,2010-10-21,0.0286,132.039,0.308,2010.0
0.597,['Canserbero'],0.434,244062.0,4.0677,0.758,0.0,2auNjgM4xIOANxtZT4Xe9z,2.93e-06,9.0,0.248,-4.807,0.0,Pensando en Ti,66.0,2010,0.312,178.58900000000003,0.473,2010.0
0.0065299999999999,"['Gorillaz', 'Snoop Dogg']",0.645,215507.0,3.5917833333333333,0.777,0.0,46WOptLnXUtH3LOyYvmMO1,0.0039,2.0,0.119,-7.235,1.0,Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),53.0,2010-03-03,0.0418,88.455,0.331,2010.0
0.8640000000000001,['Stacey Kent'],0.732,218240.0,3.637333333333333,0.276,0.0,3ePsmfhb7hduvnDadoNNyi,5.05e-06,1.0,0.096,-12.828,1.0,Les eaux de mars,60.0,2010-03-15,0.0427,139.821,0.6679999999999999,2010.0
0.3229999999999999,['Shinyribs'],0.6629999999999999,309227.0,5.153783333333333,0.5529999999999999,0.0,74AGKeviSXmSHtRhgJLblx,3.76e-06,6.0,0.0979,-7.374,0.0,Who Built the Moon,47.0,2010-06-15,0.132,163.88099999999997,0.504,2010.0
0.429,"['Protoje', 'Ky-Mani Marley']",0.911,185312.0,3.0885333333333334,0.565,0.0,0cSkIGgh1uICEIcmEb1niw,0.0,9.0,0.0802,-6.209,0.0,Rasta Love Feat. Ky-Mani Marley,60.0,2010-01-25,0.0718,96.012,0.7509999999999999,2010.0
0.249,['Fidel Rueda'],0.926,187000.0,3.1166666666666667,0.5489999999999999,0.0,2uEqb2TEV29ktnJl8DyObt,8.48e-05,0.0,0.0903,-5.431,1.0,Me Encantaría,54.0,2010-01-01,0.0364,106.992,0.966,2010.0
0.341,['Easton Corbin'],0.565,245187.0,4.08645,0.449,0.0,7tK1fO2PVs80OnVB1RSa89,1.31e-05,11.0,0.132,-10.962,1.0,I Can't Love You Back,47.0,2010,0.0284,134.039,0.119,2010.0
0.0261,"['Enrique Iglesias', 'Nicole Scherzinger']",0.569,256080.0,4.268,0.89,0.0,0yICN9QFclohtq33HSmFwZ,0.0,10.0,0.271,-3.197,1.0,Heartbeat,51.0,2010-01-01,0.0926,130.01,0.4,2010.0
0.036,['Taylor Swift'],0.418,317947.0,5.2991166666666665,0.68,0.0,6XDBA3QWX51lDJ0oZbaJJN,7.59e-05,7.0,0.108,-4.3,1.0,Long Live,47.0,2010-10-25,0.0346,204.125,0.142,2010.0
0.002,['Mikky Ekko'],0.643,147000.0,2.45,0.726,0.0,2zXKqJFHefEgjlg3rYW7Rx,4.52e-06,10.0,0.0766,-6.218999999999999,0.0,"Who Are You, Really?",52.0,2010-06-29,0.0476,143.97,0.725,2010.0
0.058,['MARINA'],0.7759999999999999,180467.0,3.0077833333333337,0.9,0.0,4umN41ggyywUcvMbZxhcHR,0.0,0.0,0.256,-3.97,1.0,Oh No!,53.0,2010-02-15,0.0382,127.051,0.963,2010.0
0.00223,['Kesha'],0.752,207653.0,3.4608833333333333,0.695,0.0,3OY9NKwRfYqNNpeogsm5eR,0.000137,4.0,0.28,-3.854,1.0,Kiss N Tell,50.0,2010-01-01,0.0956,144.02100000000004,0.963,2010.0
0.1369999999999999,"['Matthew ""Mdot"" Finley']",0.7090000000000001,181893.0,3.03155,0.945,0.0,3xtJ0ELyByUQ64MMnny6U8,0.0,8.0,0.145,-4.415,0.0,"Fire - From ""Camp Rock 2: The Final Jam""",51.0,2010-01-01,0.0794,120.076,0.6759999999999999,2010.0
0.000271,['My Chemical Romance'],0.479,272773.0,4.546216666666667,0.8540000000000001,0.0,0OByd6pqxZzsXZRj6kJYbN,4.89e-06,6.0,0.117,-4.129,1.0,The Only Hope for Me Is You,52.0,2010-11-05,0.0548,125.92,0.129,2010.0
0.00669,['Iration'],0.645,299680.0,4.994666666666666,0.7609999999999999,0.0,08maIvh0evLsn4xFkVvLtw,1.04e-06,0.0,0.659,-6.5920000000000005,1.0,Let Me Inside,46.0,2010-03-16,0.0421,74.483,0.809,2010.0
0.0336,['The Afters'],0.461,212467.0,3.541116666666667,0.84,0.0,0i08LLgnQSCIVAXdKztzZ8,0.0,0.0,0.207,-4.059,1.0,Lift Me Up,46.0,2010-09-14,0.0317,84.008,0.443,2010.0
0.0158,['Kesha'],0.804,170213.0,2.836883333333333,0.57,0.0,1YcOjtjiwwiwlrzmeueQ45,2.8300000000000014e-05,8.0,0.14,-4.691,1.0,Crazy Beautiful Life,48.0,2010-11-19,0.0343,104.999,0.8029999999999999,2010.0
0.0666,['Kesha'],0.6,186840.0,3.114,0.939,0.0,4GRFzKI7jTZ3kbMfouc7bn,6.18e-06,7.0,0.34,-1.794,1.0,Backstabber,50.0,2010-01-01,0.19,159.941,0.833,2010.0
0.0995,['Fortunate Youth'],0.8759999999999999,199427.0,3.323783333333333,0.727,0.0,1u8fjvKyDliY5IXuJxDccK,3.45e-05,10.0,0.113,-4.106,0.0,Burn One,48.0,2010-01-08,0.069,140.19,0.938,2010.0
0.00999,['The Silent Comedy'],0.421,187558.0,3.1259666666666663,0.885,0.0,2fzp6ojPHvZaz4uHXxpJVk,4.59e-06,10.0,0.255,-6.009,1.0,Bartholomew,52.0,2010-04-13,0.0504,151.88299999999995,0.584,2010.0
0.000219,['Disturbed'],0.5760000000000001,228720.0,3.812,0.956,1.0,2kxwahjnNGkqBWgHs8pHdk,2.31e-06,1.0,0.106,-3.53,1.0,Droppin' Plates,51.0,2010-03-12,0.0498,144.113,0.706,2010.0
3.48e-05,['Motionless In White'],0.368,172920.0,2.882,0.889,0.0,5xIEuJaUD6DEazs4Fu63vZ,0.000295,6.0,0.282,-4.578,1.0,Abigail,49.0,2010-10-12,0.0639,91.751,0.324,2010.0
0.0725,"['Yolanda Be Cool', 'DCup', 'JT']",0.902,157438.0,2.6239666666666666,0.805,0.0,72CPoBQn1XmRhJXS1Vy7O2,0.0819999999999999,6.0,0.0916,-5.005,1.0,We No Speak Americano (JT Radio Edit),53.0,2010-07-17,0.0464,124.996,0.737,2010.0
0.0128,['SOJA'],0.7959999999999999,319240.0,5.320666666666667,0.588,0.0,7aP6GXrxvq0836pzL4kHK8,0.0,7.0,0.099,-7.9860000000000015,0.0,Rest of My Life,59.0,2010-05-05,0.041,125.289,0.6679999999999999,2010.0
0.248,['Jesse Watson'],0.5660000000000001,201900.0,3.365,0.6809999999999999,0.0,0Mm0pCGU86zfCp3LF2qsfj,0.0,9.0,0.134,-5.146,0.0,Chickin Lights And Chrome,48.0,2010-11-25,0.0469,153.993,0.728,2010.0
0.996,"['Johann Sebastian Bach', 'Lang Lang']",0.5,327080.0,5.451333333333333,0.0104,0.0,4ksxLnn1ymLGRKnwhba45Y,0.949,2.0,0.0573,-26.764,1.0,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)",58.0,2010-11-29,0.0622,114.76,0.133,2010.0
0.451,['Daft Punk'],0.5429999999999999,205480.0,3.4246666666666665,0.509,0.0,08DBDmvEgY2ZTVMVH2A8lt,0.7340000000000001,1.0,0.112,-14.745,0.0,The Game Has Changed,47.0,2010-01-01,0.0418,99.974,0.0694,2010.0
2.84e-05,['Pendulum'],0.42,252787.0,4.213116666666667,0.969,0.0,4Y2glvLjQGOb4dXnwm1hQf,0.00861,1.0,0.379,-3.139,1.0,Witchcraft,61.0,2010-05-21,0.0581,174.03799999999995,0.182,2010.0
0.000134,['Lazerhawk'],0.42,271416.0,4.5236,0.952,0.0,4fo7zZTzAJd66iUxDQ5xUD,0.0109,10.0,0.12,-6.839,0.0,Overdrive,53.0,2010-01-15,0.0577,132.987,0.626,2010.0
0.609,['Cher'],0.503,210547.0,3.5091166666666664,0.5920000000000001,0.0,5PjC8plTyOm10VPjZ2qMyQ,0.0,8.0,0.136,-4.849,1.0,You Haven't Seen the Last of Me - Burlesque Original Motion Picture Soundtrack,46.0,2010-11-22,0.032,124.683,0.201,2010.0
0.00594,['Kings of Leon'],0.401,208187.0,3.469783333333333,0.698,0.0,47NGN2PkaBo0ap4XF5LbJ2,0.0819999999999999,9.0,0.077,-5.0,1.0,The Face,53.0,2010-10-19,0.0376,143.421,0.321,2010.0
0.18,['Clay Walker'],0.598,132413.0,2.2068833333333333,0.777,0.0,707ayNK8mQkl7VcsyEWMh4,0.0,5.0,0.285,-6.751,1.0,If I Could Make a Living,48.0,2010-08-23,0.0321,156.053,0.873,2010.0
0.186,['Taylor Swift'],0.552,302253.0,5.03755,0.608,0.0,3kfgJql90tzgoxByioAMXR,0.0,1.0,0.125,-5.29,0.0,Innocent,47.0,2010-10-25,0.0259,134.05,0.17,2010.0
0.69,['Marvin Sapp'],0.298,391107.0,6.5184500000000005,0.447,0.0,6oMuxrR8Aq74QG872Pd37Z,0.0,1.0,0.687,-8.499,1.0,He Has His Hands On You,46.0,2010-03-16,0.135,75.041,0.205,2010.0
0.539,['Tigers Jaw'],0.6,157280.0,2.6213333333333333,0.5,0.0,5dYtFh2WwVzwMwtuwU7ggc,0.000389,11.0,0.0817,-6.706,0.0,Never Saw It Coming,48.0,2010-05-11,0.0261,109.988,0.391,2010.0
1.39e-05,['Weezer'],0.354,194307.0,3.23845,0.894,0.0,3SOUAgD70B82lpBVjgVGn9,0.00141,1.0,0.159,-5.964,0.0,Memories,51.0,2010-09-14,0.0962,152.025,0.293,2010.0
0.166,['Taylor Swift'],0.589,403920.0,6.732,0.47,0.0,7hZuICN5eaCuQyp443RCt6,1.45e-06,4.0,0.112,-5.32,1.0,Dear John,46.0,2010-10-25,0.028,119.386,0.102,2010.0
0.846,['k.d. lang'],0.339,308440.0,5.140666666666666,0.184,0.0,5S0pF13mOsTnYweFwFy4D0,2.71e-06,4.0,0.109,-8.624,1.0,Hallelujah,54.0,2010,0.0289,76.053,0.0989,2010.0
0.564,['Grupo Laberinto'],0.667,228587.0,3.809783333333333,0.503,0.0,0euhtxv2yxdJIx5kZfGOln,0.0,7.0,0.1639999999999999,-6.3020000000000005,1.0,El Quema Tierras,50.0,2010-04-29,0.101,109.937,0.97,2010.0
0.0778,"['DEV', 'The Cataracs']",0.7979999999999999,210600.0,3.51,0.627,1.0,4Xf7EL8G6FRYwvJADl0nf4,0.0,0.0,0.0472,-8.086,1.0,Bass Down Low,48.0,2010-01-01,0.0602,113.029,0.84,2010.0
0.768,['Cultura Profética'],0.747,187053.0,3.11755,0.317,0.0,4K4ndQgEpnLBQGR2aqZc1P,0.0,11.0,0.105,-9.927,1.0,Rimas Pa' Seducir,60.0,2010-08-23,0.0398,124.029,0.459,2010.0
0.00631,['B.o.B'],0.5429999999999999,275387.0,4.589783333333333,0.73,1.0,3myI1o0izYfh2z9JTQzCfJ,0.0,1.0,0.213,-6.086,0.0,Don't Let Me Fall,49.0,2010-04-27,0.0384,150.187,0.267,2010.0
0.000154,['Seasons After'],0.467,242720.0,4.045333333333334,0.828,0.0,4VxfOVVm5Mnp9JapxZakE3,0.00971,2.0,0.0943,-6.7920000000000025,0.0,Cry Little Sister,46.0,2010-01-25,0.0566,155.134,0.338,2010.0
0.0173,['Miami Horror'],0.581,253729.0,4.228816666666667,0.861,0.0,1U5KLauD740gADxs1pAEyh,7.85e-05,7.0,0.175,-4.992,0.0,Sometimes,47.0,2010-08-20,0.0334,124.992,0.45,2010.0
0.219,['Cardenales De Nuevo León'],0.611,198533.0,3.308883333333333,0.607,0.0,2PLLTB5IgPTEBfOkgFOa65,0.0,9.0,0.0507,-7.757999999999999,1.0,Y Le Diré,55.0,2010-01-01,0.1369999999999999,195.073,0.858,2010.0
4.25e-06,['Sleeping With Sirens'],0.41,211720.0,3.5286666666666666,0.959,0.0,5M9kio8FEFiNKyTDGqksy2,2.03e-06,7.0,0.359,-4.88,1.0,The Bomb Dot Com V2.0,49.0,2010-03-23,0.0823,165.03799999999995,0.523,2010.0
0.0196,['Baths'],0.743,198452.0,3.307533333333333,0.6990000000000001,0.0,17RkpFRsRKCNSX7WfxX2qi,0.73,8.0,0.254,-6.438,1.0,Aminals,50.0,2010-07-06,0.147,95.001,0.7040000000000001,2010.0
0.0444,['Nelly'],0.461,237987.0,3.96645,0.748,0.0,3PfeAZbfD134dO6OiLDA2Y,0.0,1.0,0.125,-6.122000000000001,1.0,Just A Dream - Main,46.0,2010-01-01,0.033,180.063,0.115,2010.0
0.5429999999999999,['The Black Keys'],0.604,229213.0,3.8202166666666666,0.406,0.0,4c15DmbPf9g3HNPipLBBu0,0.000545,9.0,0.0932,-10.016,0.0,I'm Not the One,47.0,2010-05-18,0.0306,139.89700000000002,0.474,2010.0
7.46e-05,['My Chemical Romance'],0.41,268427.0,4.473783333333333,0.912,0.0,53lQywP7h2KlnfPAbwxWD9,0.145,2.0,0.423,-2.795,1.0,S/C/A/R/E/C/R/O/W,51.0,2010-11-05,0.0334,155.031,0.289,2010.0
0.127,['Mann'],0.7240000000000001,196147.0,3.2691166666666667,0.951,0.0,0wpbWr0vI9mIV6WpO5CqPi,0.0,7.0,0.307,-4.294,0.0,Buzzin,46.0,2010-01-01,0.226,103.988,0.593,2010.0
0.995,['Edward Newton'],0.399,135253.0,2.2542166666666663,0.00402,0.0,6EZMZ5LIMiZZeSFcxU97xT,0.955,1.0,0.103,-37.809,1.0,I'm in the Mood for Love: I'm in the Mood for Love,53.0,2010-11-23,0.0404,67.194,0.149,2010.0
5.34e-05,['OK Go'],0.43,188120.0,3.135333333333333,0.6609999999999999,0.0,3l9eeEd5NABrvYRzXIVqwK,0.0063,5.0,0.135,-3.43,1.0,This Too Shall Pass,46.0,2010-01-12,0.0434,160.032,0.386,2010.0
0.338,['Ivy Queen'],0.706,221360.0,3.689333333333333,0.8420000000000001,0.0,4kPxQjl9d12EtbhYte5e3j,0.0,7.0,0.357,-4.474,1.0,Dime,49.0,2010-07-13,0.078,133.998,0.7979999999999999,2010.0
0.269,['Josh Heinrichs'],0.845,304170.0,5.069500000000001,0.459,0.0,4huNEMIQ6nwtAp3xn7sb3e,3.95e-06,4.0,0.146,-10.699000000000002,0.0,These Days (feat. 77 Jefferson),47.0,2010-09-28,0.121,148.015,0.735,2010.0
0.1689999999999999,['Clay Walker'],0.564,183707.0,3.061783333333333,0.8059999999999999,0.0,7Ihl2uNgZmwaOyp9KRHGsA,0.0,4.0,0.0663,-8.227,1.0,Then What?,47.0,2010-08-23,0.063,176.405,0.633,2010.0
0.0153,['Tight Fit'],0.637,192667.0,3.211116666666667,0.706,0.0,1so85Or3C7J0sBnBOucVBA,1.99e-06,5.0,0.1669999999999999,-9.445,1.0,The Lion Sleeps Tonight,57.0,2010-02-26,0.0349,121.105,0.858,2010.0
0.0972,['Pigeon John'],0.774,203667.0,3.39445,0.8170000000000001,0.0,4eYmH4Sh0ibdU9nmnbu7aM,2.13e-06,7.0,0.143,-3.076,1.0,The Bomb,51.0,2010-10-12,0.0338,93.011,0.8340000000000001,2010.0
0.914,['Bill Burr'],0.504,186333.0,3.10555,0.8079999999999999,1.0,58KurxTN6RxBh54EXMJ2R1,7.67e-06,6.0,0.642,-11.967,0.0,Make My Sandwich,46.0,2010-10-05,0.944,75.84899999999998,0.396,2010.0
0.504,['Tank'],0.47,236280.0,3.938,0.527,0.0,2XZt5ACXfEiF9QyxMnwaIr,0.0,10.0,0.333,-5.6770000000000005,1.0,I Can't Make You Love Me,50.0,2010-12-13,0.0427,123.091,0.43,2010.0
0.513,"['Bunbury', 'Miren Iza']",0.419,233960.0,3.899333333333333,0.473,0.0,73KNzyiG6xM6xguaLe4ICj,3.52e-06,7.0,0.133,-8.192,0.0,Frente a frente (feat. Miren Iza),65.0,2010,0.0288,138.013,0.324,2010.0
0.821,['Evelyn Evelyn'],0.321,276173.0,4.602883333333334,0.231,0.0,4bZi0vF5fPvB2g8JiWDARW,3.78e-05,7.0,0.101,-12.29,0.0,Evelyn Evelyn,50.0,2010-03-30,0.0376,179.71099999999996,0.149,2010.0
0.00879,['Drake'],0.758,227960.0,3.7993333333333337,0.654,0.0,5bDEA48Dxyxoc3K4Dt7yRE,0.0258,0.0,0.0797,-7.097,1.0,Karaoke,46.0,2010-01-01,0.116,151.00799999999995,0.949,2010.0
0.409,"['Nicki Minaj', 'Drake']",0.475,279307.0,4.655116666666667,0.882,1.0,32BNHfgpllA7lHnALwD3bE,0.0,11.0,0.243,-3.883,1.0,Moment 4 Life,50.0,2010-11-22,0.351,98.0,0.369,2010.0
0.000858,['Miguel'],0.511,203680.0,3.3946666666666667,0.718,0.0,4qE2iDO78w5uHs03R8V7FQ,3.73e-05,4.0,0.0917,-6.795,0.0,Girls Like You,48.0,2010-11-26,0.118,167.722,0.291,2010.0
0.0283,"['Yolanda Be Cool', 'DCup']",0.866,269800.0,4.496666666666667,0.6920000000000001,0.0,6lFKHp2pjDlbYeeqZ0olm8,0.277,3.0,0.0977,-4.855,0.0,We No Speak Americano,46.0,2010-02-27,0.0493,125.003,0.494,2010.0
0.422,['Brad Paisley'],0.545,268187.0,4.469783333333334,0.522,0.0,74mZKvZcZzzvbOnt8NfWda,0.0,2.0,0.119,-9.241,1.0,Anything Like Me,48.0,2010-11-02,0.0341,164.86900000000003,0.446,2010.0
0.0268,['Taylor Swift'],0.5820000000000001,275960.0,4.599333333333333,0.765,0.0,2R7C9dDqv1UPycvepBFziA,1.95e-06,7.0,0.103,-3.648,1.0,Superman,46.0,2010-10-25,0.0324,131.982,0.5589999999999999,2010.0
0.285,['Sara Bareilles'],0.456,214320.0,3.572,0.728,0.0,7hEbLvHSHpmMZXuuw2nmmH,0.0,1.0,0.0343,-3.725,1.0,Uncharted,49.0,2010-09-07,0.0435,203.962,0.7240000000000001,2010.0
0.000754,['The Decemberists'],0.487,221853.0,3.69755,0.81,0.0,7IxWqdG1zG0gaAFYq2q0Iy,0.0,4.0,0.352,-4.067,0.0,Down By The Water,48.0,2011,0.0357,123.493,0.7020000000000001,2011.0
0.244,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']",0.654,272507.0,4.541783333333333,0.75,1.0,7r6PigmGzlB3YPB7wvBBbi,0.0178,8.0,0.1669999999999999,-7.508999999999999,0.0,No Church In The Wild,55.0,2011-08-08,0.105,92.773,0.557,2011.0
0.000552,['Bayside'],0.388,214107.0,3.56845,0.8909999999999999,0.0,0p3YVGafB1214KOw5AokGv,0.0246,6.0,0.336,-3.338,0.0,"Sick, Sick, Sick",48.0,2011-01-01,0.0816,172.065,0.5329999999999999,2011.0
0.903,"['AJ Rafael', 'Jesse Barrera']",0.732,248454.0,4.1409,0.462,0.0,6NV8bM1StHDcWMoTVWix1J,0.0,5.0,0.176,-7.962999999999999,1.0,She Was Mine (feat. Jesse Barrera),57.0,2011-06-07,0.0363,121.061,0.518,2011.0
0.573,['Christina Perri'],0.237,233480.0,3.891333333333333,0.269,0.0,21JTgoZLDB2F4Fx0uRCmTL,0.000283,7.0,0.101,-9.61,0.0,the lonely,53.0,2011-05-10,0.0298,81.256,0.0681,2011.0
0.83,['Nature Sounds Nature Music'],0.12,240000.0,4.0,0.998,0.0,7JSpeGJpsXuRR1Go9pBPXc,0.897,9.0,0.505,-21.701,1.0,Tropical Storm,51.0,2011-02-16,0.0755,147.787,1e-05,2011.0
0.298,"['Andrae Crouch', 'Marvin Winans']",0.355,294813.0,4.91355,0.536,0.0,66mi3OKkrYHZkV9T62Ytyy,0.0,1.0,0.145,-7.202000000000001,1.0,Let The Church Say Amen - Radio Edit,48.0,2011-09-06,0.0461,147.878,0.265,2011.0
0.627,['Dean Martin'],0.68,147293.0,2.454883333333333,0.258,0.0,4qQ8sToR3GNossXlwSlyKz,0.0,9.0,0.293,-11.995,1.0,Ain't That A Kick In The Head - Remastered,53.0,2011-01-01,0.0554,132.056,0.7809999999999999,2011.0
0.00244,['Vaughan Mason and Crew'],0.882,329000.0,5.483333333333333,0.589,0.0,4x9Wm15FC2xCuSPgVl7X7i,0.000981,11.0,0.214,-7.604,0.0,"Bounce, Rock, Skate, Roll - Remastered",48.0,2011-02-08,0.0596,111.142,0.809,2011.0
0.8640000000000001,['The Strokes'],0.736,182027.0,3.033783333333333,0.297,0.0,6z5mh42xSM54RncKZMM8hS,1.49e-05,2.0,0.0609,-9.648,1.0,Call Me Back,54.0,2011-03-18,0.0349,125.851,0.186,2011.0
0.00238,['Get Scared'],0.387,198080.0,3.301333333333333,0.929,0.0,03zRY58mcXQvvwu9Iyy4a4,7.22e-06,7.0,0.314,-4.825,0.0,Sarcasm,58.0,2011,0.161,180.359,0.591,2011.0
0.395,['Childish Gambino'],0.467,270053.0,4.500883333333333,0.557,1.0,1ffy4Bi6ROMpZTxIWyPMKG,0.0,2.0,0.118,-7.482,0.0,Outside,50.0,2011-11-15,0.0972,175.274,0.187,2011.0
0.028,['Big Time Rush'],0.588,186480.0,3.108,0.86,0.0,47ji0KfmvI93CMDqppVj8p,0.0,8.0,0.564,-4.461,1.0,Elevate,50.0,2011,0.0767,129.945,0.622,2011.0
0.000569,['The Story So Far'],0.507,174573.0,2.9095500000000003,0.995,0.0,5vjR4LUikpN6LhpxRWK6k2,1.28e-05,4.0,0.0686,-2.355,1.0,Roam,49.0,2011-06-21,0.0829,123.889,0.219,2011.0
0.000184,['Blue Stahli'],0.439,265435.0,4.423916666666667,0.915,0.0,3B0hzwc1e8AYOytj9hZS2I,0.000899,2.0,0.326,-7.077999999999999,0.0,ULTRAnumb,57.0,2011-03-02,0.0745,91.993,0.34,2011.0
0.677,['Grupo Laberinto'],0.7559999999999999,177345.0,2.95575,0.477,0.0,36hZ7e1xqFtskCjKJyzaUy,7.4999999999999985e-06,7.0,0.0898,-5.99,1.0,Quién Eres Tú,50.0,2011-01-06,0.0606,115.266,0.967,2011.0
0.279,['Tierra Cali'],0.495,217027.0,3.6171166666666665,0.862,0.0,4Eeq5qMOQ8VV5IfPxVX1Zh,3.53e-06,9.0,0.0619,-4.436,1.0,Amor Te Amo,49.0,2011-01-01,0.0746,117.895,0.762,2011.0
0.0234,['Trace Adkins'],0.557,228427.0,3.8071166666666665,0.403,0.0,21FyeXi7sykXk9HRlf3Aul,0.0124,11.0,0.0914,-8.947000000000003,1.0,Semper Fi,47.0,2011-01-01,0.0309,129.637,0.202,2011.0
0.0145,"['Lupe Fiasco', 'Trey Songz']",0.588,204013.0,3.4002166666666667,0.847,0.0,4Nomj38R7Ds0P8I8orW2Tv,0.0,11.0,0.436,-4.734,0.0,Out of My Head (feat. Trey Songz),49.0,2011-03-04,0.0675,99.058,0.38,2011.0
0.38,['Alejandro Fernández'],0.536,245133.0,4.0855500000000005,0.457,0.0,2H2Tg24kqd1eA3F7BSQFSi,1.27e-05,1.0,0.1689999999999999,-8.785,1.0,Qué Voy a Hacer Con Mi Amor,63.0,2011-08-16,0.0405,165.69299999999996,0.499,2011.0
0.7140000000000001,['Ramin Djawadi'],0.17,187280.0,3.1213333333333333,0.0234,0.0,5n44Y1e8exufbm9mmAvopf,0.8909999999999999,3.0,0.118,-28.042,1.0,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",56.0,2011-01-01,0.0452,127.138,0.0326,2011.0
0.00998,['Hot Chelle Rae'],0.6759999999999999,176587.0,2.9431166666666666,0.731,0.0,0tGkExOwqbXyl9rp3gO89b,0.0,7.0,0.251,-5.603,1.0,Downtown Girl,50.0,2011-11-25,0.0362,118.023,0.7759999999999999,2011.0
0.153,['Ledisi'],0.6809999999999999,202733.0,3.378883333333333,0.7040000000000001,0.0,6aVJQcBuTixMKRbpZYdohf,0.0,8.0,0.134,-4.417,1.0,Pieces Of Me,48.0,2011-01-01,0.0578,126.022,0.5539999999999999,2011.0
0.0395,['Sublime With Rome'],0.7040000000000001,216160.0,3.6026666666666665,0.836,0.0,6vhRmymsQaWhVegaK7aTDe,0.0,5.0,0.458,-4.43,0.0,Can You Feel It (feat. Wiz Khalifa),47.0,2011-07-08,0.0478,161.894,0.8640000000000001,2011.0
0.000878,['Pierce The Veil'],0.45,223347.0,3.72245,0.907,0.0,5d6nTdahyEnH1TILFC0Tp3,0.0,5.0,0.256,-3.73,1.0,Just The Way You Are,52.0,2011-11-21,0.073,108.135,0.344,2011.0
0.0402,['Florence + The Machine'],0.485,298333.0,4.972216666666667,0.737,0.0,3I4wuL82QeU3IR518TuV33,0.0,9.0,0.0923,-5.947,0.0,Only If For A Night,47.0,2011-01-01,0.033,79.961,0.384,2011.0
0.423,['Alexis y Fido'],0.743,218000.0,3.633333333333333,0.821,0.0,20fQVuio8RcGPleqONoGx6,0.0,3.0,0.325,-6.0470000000000015,0.0,Camuflaje,62.0,2011-03-21,0.06,82.061,0.828,2011.0
0.0318,['3OH!3'],0.642,197602.0,3.2933666666666666,0.861,1.0,0R97k5AJy1udJI6mGV82FJ,0.0,4.0,0.23,-3.837,1.0,Dirty Mind,51.0,2011-12-20,0.294,92.912,0.5820000000000001,2011.0
